Year,Grid,Week,Date,Day 1,Day 2,Spp,Tag #,Status,Ear,Fate,Sex
2003,Henry Control,632,21-22 August,J3,J3,PL,C7189,P,1,1,1
2003,Henry Control,632,21-22 August,J9,J7,PL,C5650,P,1,1,1
2003,Henry Control,632,21-22 August,J11,,PL,,N,,2,
2003,Henry Control,632,21-22 August,J11,J11,PL,C5700,P,2,1,2
2003,Henry Control,632,21-22 August,J11,I11,PL,C5695,P,2,1,1
2003,Henry Control,632,21-22 August,K11,J10,PL,C7262,P,1,1,1
2003,Henry Control,632,21-22 August,K8,K6,PL,C5658,P,2,1,1
2003,Henry Control,632,21-22 August,K7,K8,PL,C7969,P,1,1,2
2003,Henry Control,632,21-22 August,K7,J7,PL,C5630,P,1,1,1
2003,Henry Control,632,21-22 August,K4,K4,PL,C7182,P,1,1,2
2003,Henry Control,632,21-22 August,,B3,PL,C7202,N,1,2,1
2003,Henry Control,632,21-22 August,,D6,PL,C7961,P,1,1,2
2003,Henry Control,632,21-22 August,,D1,PL,C7203,N,1,2,1
2003,Henry Control,632,21-22 August,A2,A2,PL,C7939,P,1,1,1
2003,Henry Control,632,21-22 August,A4,B6,PL,C7908,P,1,1,1
2003,Henry Control,632,21-22 August,A9,A11,PL,C7915,P,1,1,1
2003,Henry Control,632,21-22 August,A10,A9,PL,C7906,P,1,1,1
2003,Henry Control,632,21-22 August,A11,,PL,C7284,N,1,2,2
2003,Henry Control,632,21-22 August,A11,A10,PL,C7984,P,1,1,2
2003,Henry Control,632,21-22 August,C11,C11,PL,C7285,N,1,2,2
2003,Henry Control,632,21-22 August,C8,C9,PL,C5607,P,1,1,2
2003,Henry Control,632,21-22 August,C6,D7,PL,C7950,P,1,1,2
2003,Henry Control,632,21-22 August,C4,B4,PL,C7920,P,1,1,1
2003,Henry Control,632,21-22 August,E3,H3,PL,C5604,P,1,1,1
2003,Henry Control,632,21-22 August,E5,D5,PL,C7985,P,1,1,1
2003,Henry Control,632,21-22 August,E9,E9,PL,C7980,P,2,1,2
2003,Henry Control,632,21-22 August,E11,,PL,C7286,N,1,2,2
2003,Henry Control,632,21-22 August,G10,G10,PL,C7952,P,1,1,1
2003,Henry Control,632,21-22 August,G7,G7,PL,C7263,P,1,1,2
2003,Henry Control,632,21-22 August,G1,F2,PL,C7845,P,1,1,2
2003,Henry Control,632,21-22 August,I2,I1,PL,C5627,P,1,1,1
2003,Henry Control,632,21-22 August,I11,K11,PL,C7962,P,1,1,2
2003,Henry Control,632,21-22 August,K6,K5,PL,C5628,P,1,1,2
2003,Henry Control,632,21-22 August,K3,J2,PL,C5696,P,1,1,2
2003,Henry Control,632,21-22 August,,A1,PL,C5779,P,1,1,2
2003,Henry Control,632,21-22 August,,A4,PL,C7909,P,1,1,2
2003,Henry Control,632,21-22 August,,C11,PL,C7185,P,1,1,2
2003,Henry Control,632,21-22 August,,E11,PL,C5625,P,1,1,1
2003,Henry Control,632,21-22 August,,E11,PL,C7973,N,1,2,1
2003,Henry Control,632,21-22 August,,J9,PL,C7204,N,1,2,2
2003,Henry Control,632,21-22 August,,K1,PL,C5699,P,1,1,1
2003,Henry Control,632,21-22 August,,K1,PL,C7205,RT,2,1,2
2003,Henry Control,635,11-12 Sept.,H3,H4,PL,C5623,P,1,1,2
2003,Henry Control,635,11-12 Sept.,H5,H5,PL,C5649,P,1,1,1
2003,Henry Control,635,11-12 Sept.,H7,I6,PL,C7932,P,1,1,2
2003,Henry Control,635,11-12 Sept.,H9,,PL,C7963,P,1,1,1
2003,Henry Control,635,11-12 Sept.,D11,E11,PL,C7261,P,1,1,1
2003,Henry Control,635,11-12 Sept.,D3,D4,PL,C5636,P,1,1,2
2003,Henry Control,635,11-12 Sept.,B4,,PL,C7909,P,1,1,2
2003,Henry Control,635,11-12 Sept.,B6,C8,PL,R241,P,1,1,1
2003,Henry Control,635,11-12 Sept.,B7,D7,PL,C7950,P,1,1,2
2003,Henry Control,635,11-12 Sept.,,B1,PL,C7912,P,1,1,1
2003,Henry Control,635,11-12 Sept.,,A9,PL,C7967,P,2,1,2
2003,Henry Control,635,11-12 Sept.,I1,I1,PL,C7965,P,1,1,2
2003,Henry Control,635,11-12 Sept.,I11,K11,PL,C5700,P,2,1,2
2003,Henry Control,635,11-12 Sept.,E10,,PL,C5639,P,1,1,2
2003,Henry Control,635,11-12 Sept.,E6,E6,PL,C7961,P,1,1,2
2003,Henry Control,635,11-12 Sept.,E1,,PL,C5664,N,1,2,2
2003,Henry Control,635,11-12 Sept.,A2,B3,PL,C5779,P,1,1,2
2003,Henry Control,635,11-12 Sept.,A4,D6,PL,C7908,P,1,1,1
2003,Henry Control,635,11-12 Sept.,,I5,PL,,P,1,1,
2003,Henry Control,635,11-12 Sept.,,A8,PL,C7288,RT,2,1,1
2003,Henry Control,635,11-12 Sept.,J2,I2,PL,C7189,P,1,1,1
2003,Henry Control,635,11-12 Sept.,J5,,PL,C7182,P,1,1,2
2003,Henry Control,635,11-12 Sept.,J8,J9,PL,C5650,P,1,1,1
2003,Henry Control,635,11-12 Sept.,J9,I9,PL,C7262,P,1,1,1
2003,Henry Control,635,11-12 Sept.,J11,J10,PL,C7962,P,1,1,2
2003,Henry Control,635,11-12 Sept.,F11,G11,PL,C7286,P,1,1,2
2003,Henry Control,635,11-12 Sept.,F11,E10,PL,C5668,P,2,1,1
2003,Henry Control,635,11-12 Sept.,F10,,PL,C7960,P,1,1,1
2003,Henry Control,635,11-12 Sept.,F7,F7,PL,C7263,P,1,1,2
2003,Henry Control,635,11-12 Sept.,F6,E5,PL,C7927,P,1,1,2
2003,Henry Control,635,11-12 Sept.,F4,F4,PL,C7845,P,1,1,2
2003,Henry Control,635,11-12 Sept.,F1,F1,PL,C7203,P,1,1,1
2003,Henry Control,635,11-12 Sept.,F1,,PL,C7282,P,1,1,1
2003,Henry Control,635,11-12 Sept.,A11,,PL,C7915,P,1,1,1
2003,Henry Control,635,11-12 Sept.,,J8,PL,C5704,P,1,1,2
2003,Henry Control,635,11-12 Sept.,,J11,PL,C5695,P,2,1,1
2003,Henry Control,635,11-12 Sept.,,A11,PL,C7284,P,1,1,2
2003,Henry Control,635,11-12 Sept.,K1,K3,PL,C5696,P,1,1,2
2003,Henry Control,635,11-12 Sept.,K4,K5,PL,C5658,P,2,1,1
2003,Henry Control,635,11-12 Sept.,K7,,PL,C7969,P,1,1,2
2003,Henry Control,635,11-12 Sept.,K8,J7,PL,C5630,P,1,1,1
2003,Henry Control,635,11-12 Sept.,G9,G9,PL,C7980,P,2,1,2
2003,Henry Control,635,11-12 Sept.,G5,F2,PL,C5604,P,1,1,1
2003,Henry Control,635,11-12 Sept.,G1,H1,PL,C5627,P,1,1,1
2003,Henry Control,635,11-12 Sept.,C4,C4,PL,C7939,P,1,1,1
2003,Henry Control,635,11-12 Sept.,C9,F11,PL,C7973,P,1,1,1
2003,Henry Control,635,11-12 Sept.,B11,,PL,C7206,N,1,2,2
2003,Henry Control,635,11-12 Sept.,B8,A10,PL,C7907,P,1,1,1
2003,Henry Control,635,11-12 Sept.,,K1,PL,C7205,P,2,1,2
2003,Henry Control,635,11-12 Sept.,,B11,PL,C5663,N,1,2,1
2003,Henry Control,638,2-3 Oct.,I1,K1,PL,C8801,N,1,2,2
2003,Henry Control,638,2-3 Oct.,I1,I1,PL,C7965,P,1,1,2
2003,Henry Control,638,2-3 Oct.,E8,G9,PL,C7980,P,2,1,2
2003,Henry Control,638,2-3 Oct.,E6,F6,PL,C7263,P,1,1,2
2003,Henry Control,638,2-3 Oct.,E5,,PL,C7223,P,1,1,2
2003,Henry Control,638,2-3 Oct.,E4,F4,PL,C7927,P,1,1,2
2003,Henry Control,638,2-3 Oct.,E1,,PL,C5664,P,1,1,2
2003,Henry Control,638,2-3 Oct.,B3,A2,PL,C5779,P,1,1,2
2003,Henry Control,638,2-3 Oct.,B6,B7,PL,C8802,N,1,2,1
2003,Henry Control,638,2-3 Oct.,B10,A10,PL,C7907,P,1,1,1
2003,Henry Control,638,2-3 Oct.,C11,,PL,C8803,N,1,2,1
2003,Henry Control,638,2-3 Oct.,,K3,PL,C7925,N,1,2,2
2003,Henry Control,638,2-3 Oct.,,G11,PL,C8852,N,1,2,1
2003,Henry Control,638,2-3 Oct.,,G3,PL,C7214,P,1,1,1
2003,Henry Control,638,2-3 Oct.,,C6,PL,R241,P,1,1,1
2003,Henry Control,638,2-3 Oct.,J1 ,K3,PL,C5696,P,1,1,2
2003,Henry Control,638,2-3 Oct.,J11,J11,PL,C5700,P,2,1,2
2003,Henry Control,638,2-3 Oct.,J11,K11,PL,C5695,P,2,1,1
2003,Henry Control,638,2-3 Oct.,F5,J7,PL,C5649,P,1,1,1
2003,Henry Control,638,2-3 Oct.,F4,E2,PL,C7845,P,1,1,2
2003,Henry Control,638,2-3 Oct.,F4,F5,PL,C5604,P,1,1,1
2003,Henry Control,638,2-3 Oct.,A9,B10,PL,C7924,RT,1,1,2
2003,Henry Control,638,2-3 Oct.,,F11,PL,C7286,P,1,1,2
2003,Henry Control,638,2-3 Oct.,,B3,PL,C7209,P,1,1,1
2003,Henry Control,638,2-3 Oct.,,B4,PL,,N,,2,1
2003,Henry Control,638,2-3 Oct.,,B5,PL,C7909,P,1,1,2
2003,Henry Control,638,2-3 Oct.,,B9,PL,C5660,N,1,2,2
2003,Henry Control,638,2-3 Oct.,H3,H4,PL,C5623,P,1,1,2
2003,Henry Control,638,2-3 Oct.,H7,G5,PL,C7932,P,1,1,2
2003,Henry Control,638,2-3 Oct.,H7,I7,PL,C5650/C7220,P,"1,2",1,1
2003,Henry Control,638,2-3 Oct.,H10,H9,PL,C7963,P,1,1,1
2003,Henry Control,638,2-3 Oct.,H11,H10,PL,C7292,N,1,2,2
2003,Henry Control,638,2-3 Oct.,D7,,PL,C7211,P,1,1,1
2003,Henry Control,638,2-3 Oct.,D6,A3,PL,C7908,P,1,1,1
2003,Henry Control,638,2-3 Oct.,D2,F1,PL,C7203,P,1,1,1
2003,Henry Control,638,2-3 Oct.,,H1,PL,C7293,N,1,2,1
2003,Henry Control,638,2-3 Oct.,,H2,PL,,D,,4,
2003,Henry Control,638,2-3 Oct.,,H2,PL,C7294,N,1,2,1
2003,Henry Control,638,2-3 Oct.,,H10,PL,C7962,P,1,1,2
2003,Henry Control,638,2-3 Oct.,,D7,PL,C7295,N,1,2,2
2003,Henry Control,638,2-3 Oct.,K1,J2,PL,C7189,P,1,1,1
2003,Henry Control,638,2-3 Oct.,K4,K5,PL,C5658,P,2,1,1
2003,Henry Control,638,2-3 Oct.,K4,K4,PL,C7182,P,1,1,2
2003,Henry Control,638,2-3 Oct.,K5,,PL,C7291,P,1,1,1
2003,Henry Control,638,2-3 Oct.,K7,,PL,C7969,P,1,1,2
2003,Henry Control,638,2-3 Oct.,K8,,PL,C5630,P,1,1,1
2003,Henry Control,638,2-3 Oct.,K10,J10,PL,C7262,P,1,1,1
2003,Henry Control,638,2-3 Oct.,C2,,PL,C5662,RT,2,1,1
2003,Henry Control,638,2-3 Oct.,C3,A2,PL,C7939,P,1,1,1
2003,Henry Control,638,2-3 Oct.,C7,C8,PL,C7950,P,1,1,2
2003,Henry Control,638,2-3 Oct.,C9,E10,PL,C7973,P,1,1,1
2003,Henry Control,638,2-3 Oct.,,I1,PL,C8804,N,1,2,2
2003,Henry Control,638,2-3 Oct.,,I11,PL,C8805,N,1,2,1
2003,Henry Control,638,2-3 Oct.,,E3,PL,C7212,P,1,1,1
2003,Henry Control,638,2-3 Oct.,,C9,PL,C5639,P,1,1,2
2003,Henry Control,641,23-24 Oct.,K1,,PL,C5699,P,1,1,1
2003,Henry Control,641,23-24 Oct.,K1,,PL,C8801,P,1,1,2
2003,Henry Control,641,23-24 Oct.,K3,K3,PL,C7925,P,1,1,2
2003,Henry Control,641,23-24 Oct.,K3,J1,PL,C5696,P,1,1,2
2003,Henry Control,641,23-24 Oct.,K4,K5,PL,C7182,P,1,1,2
2003,Henry Control,641,23-24 Oct.,K7,,PL,C5630,P,1,1,1
2003,Henry Control,641,23-24 Oct.,G5,,PL,C5649,P,1,1,1
2003,Henry Control,641,23-24 Oct.,C3,E4,PL,C7265,N,1,2,1
2003,Henry Control,641,23-24 Oct.,C8,,PL,C7266,N,1,2,1
2003,Henry Control,641,23-24 Oct.,B9,,PL,C7907,P,1,1,1
2003,Henry Control,641,23-24 Oct.,,J5,PL,C7291,P,1,1,1
2003,Henry Control,641,23-24 Oct.,,F9,PL,C7199,RT,2,1,1
2003,Henry Control,641,23-24 Oct.,,F8,PL,C7216,P,1,1,2
2003,Henry Control,641,23-24 Oct.,,F3,PL,C7212,P,1,1,1
2003,Henry Control,641,23-24 Oct.,,F2,PL,C7203,P,1,1,1
2003,Henry Control,641,23-24 Oct.,J5,K8,PL,C5658,P,2,1,1
2003,Henry Control,641,23-24 Oct.,J10,I11,PL,C8806,RT,2,1,1
2003,Henry Control,641,23-24 Oct.,J11,J11,PL,C5700,P,2,1,2
2003,Henry Control,641,23-24 Oct.,F11,,PL,C8807,N,1,2,2
2003,Henry Control,641,23-24 Oct.,F7,G7,PL,C7932,P,1,1,2
2003,Henry Control,641,23-24 Oct.,F5,F5,PL,C8808,N,1,2,1
2003,Henry Control,641,23-24 Oct.,F3,,PL,C7214,P,1,1,1
2003,Henry Control,641,23-24 Oct.,B3,,PL,C7218,P,1,1,1
2003,Henry Control,641,23-24 Oct.,,E10,PL,C5659,N,1,2,1
2003,Henry Control,641,23-24 Oct.,,E8,PL,C5668,P,2,1,1
2003,Henry Control,641,23-24 Oct.,,E8,PL,C7211,P,1,1,1
2003,Henry Control,641,23-24 Oct.,,E5,PL,C8826,N,1,2,2
2003,Henry Control,641,23-24 Oct.,H2,H2,PL,C5604,P,1,1,1
2003,Henry Control,641,23-24 Oct.,H3,H3,PL,C8853,N,1,2,1
2003,Henry Control,641,23-24 Oct.,H5,,PL,C7225,P,1,1,1
2003,Henry Control,641,23-24 Oct.,H9,H10,PL,C7962,P,1,1,2
2003,Henry Control,641,23-24 Oct.,H10,,PL,C7292,P,1,1,2
2003,Henry Control,641,23-24 Oct.,D7,,PL,C8854,N,1,2,2
2003,Henry Control,641,23-24 Oct.,D6,D6,PL,C7961,P,1,1,2
2003,Henry Control,641,23-24 Oct.,,K1,PL,C8855,N,1,2,2
2003,Henry Control,641,23-24 Oct.,,K11,PL,C8805,P,1,1,1
2003,Henry Control,641,23-24 Oct.,,C8,PL,C8857,N,1,2,2
2003,Henry Control,641,23-24 Oct.,,B4,PL,C8828,N,1,2,1
2003,Henry Control,641,23-24 Oct.,I1,,PL,C5627,P,1,1,1
2003,Henry Control,641,23-24 Oct.,I2,H3,PL,C7297,N,1,2,1
2003,Henry Control,641,23-24 Oct.,I3,H4,PL,C7294,P,1,1,1
2003,Henry Control,641,23-24 Oct.,I7,J7,PL,C5650/C7220,P,"1,2",1,1
2003,Henry Control,641,23-24 Oct.,I9,,PL,C5704,P,1,1,2
2003,Henry Control,641,23-24 Oct.,E11,D11,PL,C7973,P,1,1,1
2003,Henry Control,641,23-24 Oct.,E11,,PL,C7286,P,1,1,2
2003,Henry Control,641,23-24 Oct.,E8,,PL,C7980,P,2,1,2
2003,Henry Control,641,23-24 Oct.,E5,F6,PL,C7263,P,1,1,2
2003,Henry Control,641,23-24 Oct.,E4,,PL,C7298,N,1,2,2
2003,Henry Control,641,23-24 Oct.,B8,,PL,C7924,P,1,1,2
2003,Henry Control,641,23-24 Oct.,,H10,PL,C7963,P,1,1,1
2003,Henry Control,641,23-24 Oct.,,A3,PL,C5779,P,1,1,2
2003,Henry Control,641,23-24 Oct.,,A6,PL,C5660,P,1,1,2
2003,Henry Control,641,23-24 Oct.,,A11,PL,C7299,N,1,2,1
2003,Henry Experimental,619,22-23 May,B2,C1,PL,D7871,N,1,2,2
2003,Henry Experimental,619,22-23 May,B5,B9,PL,D7551,P,2,1,1
2003,Henry Experimental,619,22-23 May,B9,A7,PL,D6210,P,1,1,2
2003,Henry Experimental,619,22-23 May,A6,A5,PL,D7496,P,1,1,2
2003,Henry Experimental,619,22-23 May,E7,G8,PL,D6275,P,1,1,2
2003,Henry Experimental,619,22-23 May,G4,,PL,D6336,P,1,1,2
2003,Henry Experimental,619,22-23 May,H6,H7,PL,D7573,P,1,1,2
2003,Henry Experimental,619,22-23 May,I9,G7,PL,D7589,P,1,1,1
2003,Henry Experimental,619,22-23 May,K1,K1,PL,D7870,N,1,2,2
2003,Henry Experimental,619,22-23 May,,K10,PL,D7897,N,1,2,2
2003,Henry Experimental,619,22-23 May,,K10,PL,D7896,N,1,2,2
2003,Henry Experimental,619,22-23 May,,K9,PL,D7895,N,1,2,1
2003,Henry Experimental,619,22-23 May,,L1,PL,D7423,N,1,2,1
2003,Henry Experimental,619,22-23 May,,L3,PL,D7424,N,1,2,2
2003,Henry Experimental,619,22-23 May,C9,C9,PL,D6020,P,1,1,1
2003,Henry Experimental,619,22-23 May,C10,,PL,D7890,N,1,2,2
2003,Henry Experimental,619,22-23 May,F1,G1,PL,D7891,N,1,2,2
2003,Henry Experimental,619,22-23 May,I1,,PL,D7900,N,1,2,1
2003,Henry Experimental,619,22-23 May,I5,I5,PL,D6352,P,1,1,2
2003,Henry Experimental,619,22-23 May,L10,L10,PL,D7420,P,1,1,1
2003,Henry Experimental,619,22-23 May,,A1,PL,D7869,N,1,2,2
2003,Henry Experimental,619,22-23 May,,A6,PL,D7453,P,1,1,2
2003,Henry Experimental,619,22-23 May,,D10,PL,D7868,N,1,2,1
2003,Henry Experimental,619,22-23 May,,D6,PL,D7867,N,1,2,1
2003,Henry Experimental,619,22-23 May,,D5,PL,D7866,N,1,2,1
2003,Henry Experimental,619,22-23 May,,D4,PL,D7865,N,2,2,2
2003,Henry Experimental,619,22-23 May,,G5,PL,D6348,P,1,1,1
2003,Henry Experimental,619,22-23 May,A1,,PL,D7936,N,1,2,2
2003,Henry Experimental,619,22-23 May,A3,,PL,D7937,N,1,2,1
2003,Henry Experimental,619,22-23 May,A4,A4,PL,A8313,P,1,1,2
2003,Henry Experimental,619,22-23 May,D10,C8,PL,D7599,P,1,1,2
2003,Henry Experimental,619,22-23 May,D4,C2,PL,D7938,RT,2,1,1
2003,Henry Experimental,619,22-23 May,J5,G4,PL,D7476,P,1,1,1
2003,Henry Experimental,619,22-23 May,L4,J6,PL,D7883,P,1,1,1
2003,Henry Experimental,619,22-23 May,L5,K3,PL,D7594,P,1,1,1
2003,Henry Experimental,619,22-23 May,,C10,PL,D7939,N,1,2,2
2003,Henry Experimental,619,22-23 May,,F10,PL,D7941,N,1,2,2
2003,Henry Experimental,619,22-23 May,,I3,PL,D7942,N,1,2,2
2003,Henry Experimental,619,22-23 May,,I6,PL,D7943,N,1,2,1
2003,Henry Experimental,619,22-23 May,,I7,PL,D7944,N,1,2,1
2003,Henry Experimental,619,22-23 May,,L7,PL,D7945,N,1,2,1
2003,Henry Experimental,619,22-23 May,,B2,PL,D7422,N,1,2,1
2003,Henry Experimental,619,22-23 May,,B6,PL,D7898,N,1,2,1
2003,Henry Experimental,619,22-23 May,,E7,PL,D6349,P,2,1,1
2003,Henry Experimental,619,22-23 May,,J5,PL,D7894,N,1,2,1
2003,Henry Experimental,622,12-13 June,,L3,PL,D7426,N,1,2,2
2003,Henry Experimental,622,12-13 June,,H7,PL,D7429,N,1,2,1
2003,Henry Experimental,622,12-13 June,B1,B1,PL,D7858,RT,2,1,2
2003,Henry Experimental,622,12-13 June,B5,A5,PL,D7496,P,1,1,2
2003,Henry Experimental,622,12-13 June,E3,D5,PL,D7857,N,1,2,2
2003,Henry Experimental,622,12-13 June,K8,J9,PL,D7897,P,1,1,2
2003,Henry Experimental,622,12-13 June,,I7,PL,D7856,N,1,2,2
2003,Henry Experimental,622,12-13 June,,I7,PL,D7855,N,1,2,1
2003,Henry Experimental,622,12-13 June,,E10,PL,D7854,N,1,2,1
2003,Henry Experimental,622,12-13 June,,E10,PL,D7853,N,1,2,2
2003,Henry Experimental,622,12-13 June,,A3,PL,D7852,N,1,2,2
2003,Henry Experimental,622,12-13 June,,A8,PL,D7453,P,1,1,2
2003,Henry Experimental,622,12-13 June,A3,E5,PL,D6373,RT,2,1,1
2003,Henry Experimental,622,12-13 June,A7,B5,PL,D7551,P,2,1,1
2003,Henry Experimental,622,12-13 June,D1,,PL,D7871,P,1,1,2
2003,Henry Experimental,622,12-13 June,G1,G1,PL,D7891,P,1,1,2
2003,Henry Experimental,622,12-13 June,G2,H2,PL,D6375,N,1,2,2
2003,Henry Experimental,622,12-13 June,G4,G4,PL,D6388,N,1,2,1
2003,Henry Experimental,622,12-13 June,J9,L8,PL,D7895/D6389,P/RT,"1,2",1,1
2003,Henry Experimental,622,12-13 June,J3,I5,PL,D7476,P,1,1,1
2003,Henry Experimental,622,12-13 June,H2,J1,PL,D7594,P,1,1,1
2003,Henry Experimental,622,12-13 June,H10,G9,PL,D6390,RT,2,1,2
2003,Henry Experimental,622,12-13 June,,J1,PL,D7893,N,1,2,1
2003,Henry Experimental,622,12-13 June,,J8,PL,D7892,N,1,2,1
2003,Henry Experimental,622,12-13 June,,F4,PL,D6391,N,1,2,1
2003,Henry Experimental,622,12-13 June,,F3,PL,D6336,P,1,1,2
2003,Henry Experimental,622,12-13 June,,F1,PL,D6392,N,1,2,2
2003,Henry Experimental,622,12-13 June,,B1,PL,D6393,N,1,2,1
2003,Henry Experimental,622,12-13 June,,B2,PL,D6394,N,1,2,1
2003,Henry Experimental,622,12-13 June,,B3,PL,D7427,P,1,1,2
2003,Henry Experimental,622,12-13 June,,B10,PL,D7939,P,1,1,2
2003,Henry Experimental,622,12-13 June,C9,D9,PL,D7599,P,1,1,2
2003,Henry Experimental,622,12-13 June,F6,E7,PL,D6275,P,1,1,2
2003,Henry Experimental,622,12-13 June,I5,,PL,D6352,P,1,1,2
2003,Henry Experimental,622,12-13 June,I10,F6,PL,D7589,P,2,1,1
2003,Henry Experimental,622,12-13 June,L7,K7,PL,D6321,N,1,2,2
2003,Henry Experimental,622,12-13 June,K2,K3,PL,D7425,P,1,1,1
2003,Henry Experimental,622,12-13 June,K5,K5,PL,D7883,P,1,1,1
2003,Henry Experimental,622,12-13 June,,K1,PL,D6323,N,1,2,1
2003,Henry Experimental,622,12-13 June,,K1,PL,D6324,N,1,2,1
2003,Henry Experimental,622,12-13 June,,K2,PL,D6325,N,1,2,2
2003,Henry Experimental,622,12-13 June,,G2,PL,D7403,N,1,2,1
2003,Henry Experimental,622,12-13 June,,G1,PL,D7404,N,1,1,1
2003,Henry Experimental,626,10-11 July,D8,L10,PL,D7599,P,1,1,2
2003,Henry Experimental,626,10-11 July,D10,,PL,D7854,P,1,1,1
2003,Henry Experimental,626,10-11 July,H7,,PL,D7856,P,1,1,2
2003,Henry Experimental,626,10-11 July,H6,I7,PL,D7855,P,1,1,1
2003,Henry Experimental,626,10-11 July,L1,K2,PL,D7964,RT,2,1,1
2003,Henry Experimental,626,10-11 July,L7,L7,PL,D6321,P,1,1,2
2003,Henry Experimental,626,10-11 July,,K1,PL,D7430,N,,2,2
2003,Henry Experimental,626,10-11 July,C2,A2,PL,D6393,P,1,1,1
2003,Henry Experimental,626,10-11 July,C5,L5,PL,D7496,P,1,1,2
2003,Henry Experimental,626,10-11 July,C7,,PL,D7926,N,1,2,2
2003,Henry Experimental,626,10-11 July,G4,F3,PL,D7927,N,1,2,1
2003,Henry Experimental,626,10-11 July,G2,I1,PL,D7594,P,1,1,1
2003,Henry Experimental,626,10-11 July,G1,I2,PL,D7891,P,1,1,2
2003,Henry Experimental,626,10-11 July,K2,L2,PL,D6325,P,1,1,2
2003,Henry Experimental,626,10-11 July,K5,,PL,D7428,N,1,1,2
2003,Henry Experimental,626,10-11 July,K8,I9,PL,D6389,P,2,1,1
2003,Henry Experimental,626,10-11 July,,L1,PL,D7956,N,1,2,1
2003,Henry Experimental,626,10-11 July,,L6,PL,D7957,N,1,2,2
2003,Henry Experimental,626,10-11 July,,L10,PL,D7892,P,1,1,1
2003,Henry Experimental,626,10-11 July,,H10,PL,D6390,P,2,1,2
2003,Henry Experimental,626,10-11 July,,H8,PL,D7958,N,1,2,1
2003,Henry Experimental,626,10-11 July,,H6,PL,D7959,RT,2,1,2
2003,Henry Experimental,626,10-11 July,,H3,PL,D6336,P,1,1,2
2003,Henry Experimental,626,10-11 July,B2,B2,PL,D7871,P,1,1,2
2003,Henry Experimental,626,10-11 July,B5,B5,PL,D7951,N,1,2,1
2003,Henry Experimental,626,10-11 July,B6,B6,PL,D7952,N,1,2,1
2003,Henry Experimental,626,10-11 July,F7,E10,PL,D7953,N,1,2,1
2003,Henry Experimental,626,10-11 July,F6,F10,PL,D7589,P,2,1,1
2003,Henry Experimental,626,10-11 July,F1,F1,PL,D7954,N,1,2,1
2003,Henry Experimental,626,10-11 July,J10,K8,PL,D7897,P,1,1,2
2003,Henry Experimental,626,10-11 July,,B6,PL,D7965,N,1,2,1
2003,Henry Experimental,626,10-11 July,A1,A2,PL,D6394,P,1,1,1
2003,Henry Experimental,626,10-11 July,A2,B1,PL,D7405,N,1,2,1
2003,Henry Experimental,626,10-11 July,A3,,PL,D7406,N,1,2,1
2003,Henry Experimental,626,10-11 July,A3,B4,PL,D7427,P,1,1,2
2003,Henry Experimental,626,10-11 July,A9,A9,PL,D7551,P,2,1,1
2003,Henry Experimental,626,10-11 July,E8,G8,PL,D6275,P,1,1,2
2003,Henry Experimental,626,10-11 July,E5,,PL,D6373,P,2,1,1
2003,Henry Experimental,626,10-11 July,E1,F2,PL,D6392,P,1,1,2
2003,Henry Experimental,626,10-11 July,I5,K5,PL,D7883,P,1,1,1
2003,Henry Experimental,626,10-11 July,I8,J6,PL,D7407,N,1,2,1
2003,Henry Experimental,626,10-11 July,K10,K10,PL,D7408,N,1,2,1
2003,Henry Experimental,626,10-11 July,K10,,PL,D7409,N,1,2,2
2003,Henry Experimental,626,10-11 July,K9,K9,PL,D7410,RT,2,1,2
2003,Henry Experimental,626,10-11 July,,I5,PL,D6352,P,1,1,2
2003,Henry Experimental,626,10-11 July,,E3,PL,D7454,RT,2,1,2
2003,Henry Experimental,626,10-11 July,,A1,PL,D7858,P,2,1,2
2003,Henry Experimental,626,10-11 July,,A1,PL,D7455,N,1,2,1
2003,Henry Experimental,626,10-11 July,,A7,PL,D7456,N,1,2,1
2003,Henry Experimental,626,10-11 July,,A10,PL,D7453,P,1,1,2
2003,Henry Experimental,629,29-30 July,A1,A1,PL,D7405,P,1,1,1
2003,Henry Experimental,629,29-30 July,A1,A2,PL,D6393,P,1,1,1
2003,Henry Experimental,629,29-30 July,A2,B3,PL,D7427,P,1,1,2
2003,Henry Experimental,629,29-30 July,A5,A5,PL,D7431,N,1,2,2
2003,Henry Experimental,629,29-30 July,A8,C7,PL,D7456,P,1,1,1
2003,Henry Experimental,629,29-30 July,A9,,PL,,P,1,1,2
2003,Henry Experimental,629,29-30 July,E7,F6,PL,D7432,N,1,2,1
2003,Henry Experimental,629,29-30 July,E3,D4,PL,D7433,N,1,2,1
2003,Henry Experimental,629,29-30 July,I1,H2,PL,D7891,P,1,1,2
2003,Henry Experimental,629,29-30 July,I3,I1,PL,D7964,P,2,1,1
2003,Henry Experimental,629,29-30 July,I4,,PL,D6352,P,1,1,2
2003,Henry Experimental,629,29-30 July,I8,K9,PL,D7897,P,1,1,2
2003,Henry Experimental,629,29-30 July,I10,K10,PL,D7408,P,1,1,1
2003,Henry Experimental,629,29-30 July,,E7,PL,D6275,P,1,1,2
2003,Henry Experimental,629,29-30 July,,A6,PL,D7951,P,1,1,1
2003,Henry Experimental,629,29-30 July,,A9,PL,D7939,P,1,1,2
2003,Henry Experimental,629,29-30 July,,A10,PL,D7453,P,1,1,2
